entity_id	valid	rejected	polled	electors	UNP	SLFP	JVP	ACTC	LSSP	NSSP 
LK-3242275	613.684590475368	5.580691679979275	619.2652821553473	769.4241872112602	317.6206899529381	264.43998100254737	28.272768878718534	0.3009196494106472	2.1337938776391345	0.9164371141142438
LK-3242280	419.19616596865416	3.8120633824100856	423.00822935106424	525.5788955571866	216.96059755623676	180.6338759120936	19.31258581235698	0.20555243728681835	1.457553646215621	0.6260006044644013
LK-3242285	466.462277103752	4.24188938301455	470.70416648676655	584.8401018954277	241.42380726220804	201.0010966711282	21.49016018306636	0.22872932947627478	1.6218988817408575	0.6965847761322914
LK-3242290	548.9842580199473	4.9923233021026725	553.97658132205	688.3043391908813	284.1341651914857	236.56026078321318	25.291990846681923	0.269193903544752	1.9088294978627867	0.8198177971590174
LK-3242295	647.3907516946591	5.88720694270541	653.2779586373646	811.6842277967272	335.06576572686845	278.9641466257934	29.825629290617847	0.3174474331850956	2.2509908898579507	0.9667717283364275
LK-3242300	1044.1161435171193	9.494926816631406	1053.6110703337506	1309.0897629636024	540.3963127671516	449.9152454557229	48.10297482837528	0.511981347955615	3.630413194594361	1.559215923319373
LK-3242305	624.5325504080134	5.67934027028194	630.2118906782954	783.0251198134796	323.2351970985709	269.11442511117826	28.77254004576659	0.30623893614265363	2.171512456284271	0.9326367600708088
LK-3242310	356.43296921549154	3.2413108242303874	359.67428003972196	446.8877855014896	184.47666335650447	153.58887785501489	16.42105263157895	0.17477656405163852	1.2393247269116185	0.5322740814299901
LK-3242315	342.0981650187816	3.1109537584732956	345.2091187772549	428.9151245628427	177.0574931997755	147.41193385432408	15.760640732265447	0.16774750658434437	1.1894823194162603	0.5108674064159578
LK-3242320	757.032632442468	6.884262337550192	763.9168947800181	949.1507965977289	391.81239152022795	326.2094210094555	34.87688787185355	0.3712102240835888	2.6322179525927205	1.130503864254566
LK-3242325	668.6992444194983	6.080980959371358	674.7802253788697	838.4003454082294	346.09426190578995	288.1460904106041	30.807322654462244	0.32789603212296536	2.325080955053754	0.9985924614653945
LK-3242330	439.34237727213855	3.9952679072578907	443.3376451793964	550.8377703898796	227.38753939812617	189.31498639955097	20.240732265446226	0.2154311126462588	1.527602435128017	0.6560856612408791
LK-3245	21370.089861549677	214.24941462229788	21584.339276171966	26578.64784066067	10597.610541656546	8324.785241680836	2285.0145445712897	22.97203789166869	115.32900655817348	24.37848919115861
LK-3245005	628.8837503036191	6.304979353898469	635.1887296575176	782.1623512266212	311.8688365314549	244.98362885596308	67.24391547243138	0.676026232693709	3.393927617196988	0.7174155938790381
LK-3245010	356.95795967937823	3.5787418022832163	360.53670148166145	443.9597571046879	177.0185086227836	139.054087928103	38.16802526111246	0.38371629827544335	1.9264124362399808	0.4072091328637358
LK-3245015	445.976011658975	4.471207189701238	450.4472188486762	554.6742871022589	221.1633228078698	173.73134806898227	47.68635414136507	0.479407335438426	2.406820500364343	0.5087588049550643
LK-3245020	305.5843575418994	3.0636871508379886	308.6480446927374	380.0648044692737	151.54189944134077	119.0413407821229	32.67486033519553	0.32849162011173183	1.6491620111731844	0.34860335195530723
LK-3245025	577.0672722856449	5.78548457614768	582.8527568617926	717.7165800340053	286.1726014087928	224.79835802769006	61.703395676463444	0.6203254797182415	3.1142871022589262	0.658304590721399
LK-3245030	736.9454651445227	7.388370172455672	744.3338353169784	916.5620791838718	365.4575661889726	287.0794073354384	78.79850376487734	0.7921884867622055	3.9771095457857664	0.8406898226864222
LK-3245035	414.53182414379404	4.155958222006316	418.68778236580033	515.5661695409278	205.56988098129708	161.48216662618412	44.3241583677435	0.4456060238037406	2.2371241195044935	0.47288802526111245
LK-3245040	310.01311634685453	3.108088413893612	313.1212047607481	385.5729900412922	153.73815885353415	120.76657760505222	33.14840903570561	0.33325236822929316	1.6730629098858392	0.3536555744474132
LK-3245045	397.70254068496473	3.9872334223949477	401.6897741073597	494.6350643672577	197.22409521496235	154.9262666990527	42.524673305805194	0.4275151809570075	2.146300704396405	0.45368957979111
LK-3245050	186.89362156910371	1.8737333009472916	188.767354870051	232.445431139179	92.68214719455914	72.80499392761719	19.98375516152538	0.20090357056108815	1.0086179256740344	0.21320378916686908
LK-3245055	213.02329851833858	2.1357007529754677	215.15899927131406	264.94372601408793	105.64007772649987	82.98389118290017	22.777692494534854	0.2289919844547	1.149633228078698	0.2430119018702939
LK-3245060	461.47666747631774	4.62661161039592	466.10327908671366	573.9529366043236	228.85023075054653	179.7696769492349	49.34377459315036	0.4960699538498907	2.490473645858635	0.5264415836774351
LK-3245065	346.3289385474861	3.472178770949721	349.8011173184358	430.74011173184357	171.74748603351955	134.91351955307263	37.03150837988827	0.3722905027932961	1.869050279329609	0.3950837988826816
LK-3245070	538.9799465630314	5.403633713869322	544.3835802769006	670.3461841146466	267.28477046393004	209.96132135049794	57.63087685207675	0.579383045907214	2.9087393733300946	0.6148554772892884
LK-3245075	387.5163954335681	3.8851105173670146	391.40150595093513	481.9662375516152	192.17269856691763	150.95822200631528	41.43551129463201	0.41656546028661645	2.091328637357299	0.44206946805926645
LK-3245080	630.6552538256011	6.322739859120719	636.9779936847218	784.3656254554287	312.74734029633225	245.67372358513478	67.4333349526354	0.6779305319407335	3.40348797668205	0.7194364828758805
LK-3245085	316.6562545542871	3.174690308477046	319.83094486276417	393.8352683993199	157.03254797182413	123.35443283944619	33.85873208647073	0.34039349040563516	1.7089142579548215	0.361233908185572
LK-3245090	360.94384260383777	3.618702939033277	364.5625455428711	448.91712411950454	178.9951420937576	140.6068010687394	38.59421909157154	0.3880009715812485	1.9479232450813702	0.41175613310663106
LK-3245095	621.3548603351956	6.22949720670391	627.5843575418994	772.7984357541899	308.13519553072626	242.05072625698324	66.43888268156425	0.6679329608938548	3.353296089385475	0.7088268156424581
LK-3245100	416.74620354627154	4.178158853534127	420.9243623998057	518.3202623269372	206.66801068739375	162.3447850376488	44.56093271799855	0.44798639786252126	2.249074568860821	0.4754141365071654
LK-3245105	783.4474325965508	7.854583434539713	791.3020160310906	974.3980276900655	388.51829001700264	305.19439397619624	83.77076512023318	0.8421763419965994	4.228068982268642	0.893738158853534
LK-3245110	409.66018945834344	4.107116832645129	413.76730629098853	509.50716541170755	203.15399562788437	159.58440612096186	43.80325479718241	0.4403692008744231	2.210833130920573	0.4673305805197959
LK-3245115	489.37784794753463	4.906339567646345	494.284187515181	608.6545057080399	242.68666504736458	190.6386689336896	52.32713140636386	0.5260626669905271	2.6410493077483608	0.5582705853777022
LK-3245120	552.2662229778965	5.536837503036191	557.8030604809327	686.870740830702	273.87354870051007	215.13703181928588	59.05152295360699	0.5936652902598979	2.980442069468059	0.630012144765606
LK-3245125	1773.275025504008	17.77826572747146	1791.0532912314793	2205.4775030361916	879.3822686422153	690.7848239008988	189.60889968423612	1.9062035462715572	9.569919844547002	2.0229098858392036
LK-3245130	618.254729171727	6.198416322564975	624.453145494292	768.942705853777	306.59781394219095	240.84306048093273	66.10739859120719	0.6646004372115618	3.3365654602866166	0.705290259897984
LK-3245135	600.0968180714112	6.0163711440369205	606.1131892154482	746.3591450085014	297.5931503521982	233.76958950692253	64.16584891911586	0.6450813699295603	3.238571775564732	0.6845761476803498
LK-3245140	458.8194121933447	4.599970852562546	463.41938304590724	570.6480252611125	227.53247510323052	178.73453485547728	49.05964537284431	0.4932135049793539	2.476133106631042	0.5234102501821715
LK-3245145	503.54987612339085	5.048423609424338	508.5982997328152	626.280699538499	249.7146951663833	196.1594267670634	53.84248724799612	0.5412970609667234	2.717532183628856	0.5744376973524411
LK-3245150	961.040660675249	9.635074083070197	970.6757347583191	1195.2762691280059	476.5882924459558	374.3763905756619	102.76006801068739	1.0330823415108088	5.186495020646102	1.0963322807869809
LK-3245155	1146.6056546028663	11.495487005100802	1158.101141607967	1426.0692445955792	568.6115618168569	446.6638134564003	122.60175856205976	1.2325576876366287	6.1879426767063395	1.3080204032062182
LK-3245160	453.5049016273986	4.546689336895798	458.0515909642944	564.0382025746903	224.8969638085985	176.66425066796214	48.49138693223221	0.4875006072382803	2.4474520281758565	0.5173475831916444
LK-3245165	662.9851931017731	6.646869079426767	669.6320621811999	824.5753801311635	328.7800340053437	258.2679523925188	70.89024046635899	0.7126839931989313	3.5779645372844304	0.7563177070682535
LK-3245170	254.2107554044207	2.548632499392762	256.75938790381343	316.1698518338596	126.06529025989798	99.02859363614282	27.1816954092786	0.27326694194802037	1.3719115861063882	0.2899975710468788
LK-3245175	453.94777750789405	4.55112946320136	458.49890697109544	564.5890211318921	225.11658974981782	176.83677435025504	48.53874180228321	0.4879766820500364	2.4498421180471217	0.517852805440855
LK-3245180	596.9966869079427	5.985290259897984	602.9819771678407	742.5034151080883	296.05576876366285	232.561923730872	63.8343648287588	0.6417488462472674	3.221841146465873	0.6810395919358756
LK-3245185	537.2084430410493	5.385873208647073	542.5943162496964	668.1429098858392	266.4062666990527	209.2712266213262	57.44145737187272	0.5774787466601895	2.899179013845033	0.612834588292446
LK-3245190	211.6946708768521	2.122380374058781	213.81705125091088	263.2912703424824	104.98119990284188	82.46632013602138	22.635627884381833	0.22756376001943165	1.1424629584649018	0.24149623512266216
LK-3245195	388.4021471945592	3.8939907699781395	392.2961379645373	483.06787466601895	192.61195044935633	151.30326937090115	41.53022103473403	0.41751760991012876	2.09610881709983	0.44307991255768764
LK-3245200	414.53182414379404	4.155958222006316	418.68778236580033	515.5661695409278	205.56988098129708	161.48216662618412	44.3241583677435	0.4456060238037406	2.2371241195044935	0.47288802526111245
LK-3245205	445.976011658975	4.471207189701238	450.4472188486762	554.6742871022589	221.1633228078698	173.73134806898227	47.68635414136507	0.479407335438426	2.406820500364343	0.5087588049550643
LK-3248	24212.910138450334	242.75058537770227	24455.66072382803	30114.35215933932	12007.389458343452	9432.214758319165	2588.9854554287117	26.027962108331316	130.6709934418266	27.6215108088414
LK-3248005	213.02329851833858	2.1357007529754677	215.15899927131406	264.94372601408793	105.64007772649987	82.98389118290017	22.777692494534854	0.2289919844547	1.149633228078698	0.2430119018702939
LK-3248010	340.57155210104446	3.4144571289774106	343.98600923002186	423.57947048821956	168.8923487976682	132.6707116832645	36.415895069225165	0.3661015302404663	1.8379791110031576	0.38851590964294386
LK-3248015	366.25835316978385	3.6719844547000244	369.93033762448385	455.5269468059266	181.63065338838962	142.67708525625454	39.16247753218363	0.3937138693223221	1.9766043235365558	0.4178188000971581
LK-3248020	355.18645615739615	3.560981297060967	358.74743745445716	441.7564828758805	176.14000485790623	138.36399319893127	37.97860578090843	0.3818119990284188	1.9168520767549186	0.4051882438668934
LK-3248025	284.7691911586106	2.8550012144765606	287.6241923730872	354.176332280787	141.21948020403207	110.93272771435511	30.449181442798153	0.3061161039591936	1.5368277872237066	0.3248579062424095
LK-3248030	469.8913092057323	4.7109740102016024	474.6022832159339	584.4184891911585	233.02312363371385	183.04762691280058	50.2435171241195	0.5051153752732572	2.535885353412679	0.5360408064124362
LK-3248035	359.1723390818557	3.600942433811027	362.7732815156667	446.7138498906971	178.11663832888024	139.91670633956764	38.404799611367494	0.3860966723342239	1.9383628855963078	0.4097352441097886
LK-3248040	342.3430556230265	3.43221763419966	345.77527325722616	425.78274471702696	169.77085256254554	133.36080641243623	36.605314549429195	0.3680058294874909	1.8475394704882198	0.3905367986397863
LK-3248045	356.5150837988827	3.574301675977654	360.08938547486036	443.40893854748606	176.79888268156427	138.88156424581007	38.12067039106145	0.3832402234636872	1.9240223463687152	0.40670391061452515
LK-3248050	465.4625504007773	4.66657274714598	470.1291231479233	578.9103036191402	230.82686422152054	181.32239008987128	49.76996842360943	0.5003546271556959	2.5119844547000243	0.5309885839203303
LK-3248055	309.570240466359	3.1036482875880496	312.67388875394704	385.02217148409034	153.51853291231478	120.59405392275929	33.1010541656546	0.332776293417537	1.6706728200145737	0.35315035219820257
LK-3248060	347.21469030847703	3.4810590235608454	350.6957493320379	431.8417488462473	172.18673791595822	135.2585669176585	37.126218119990284	0.3732426524168084	1.87383045907214	0.3960942433811028
LK-3248065	678.9287247996114	6.806713626427009	685.7354384260383	844.4048481904299	336.6865678892397	264.47880495506433	72.59501578819528	0.729822686422152	3.664007772649988	0.7745057080398348
LK-3248070	288.3121982025747	2.890522224921059	291.20272042749576	358.58288073840174	142.97648773378674	112.31291717269856	30.828020403206217	0.30992470245324266	1.5559485061938303	0.3288996842360942
LK-3248075	418.51770706825357	4.195919358756376	422.71362642700996	520.5235365557445	207.54651445227108	163.0348797668205	44.75035219820258	0.44989069710954577	2.258634928345883	0.4774350255040078
LK-3248080	701.0725188243866	7.028719941705125	708.1012387660918	871.9457760505222	347.6678649502064	273.10498906971094	74.96275929074568	0.7536264270099586	3.783512266213262	0.7997668205003643
LK-3248085	246.23898955550158	2.4687102258926403	248.7076997813942	306.25511780422636	122.11202331794996	95.92316735487005	26.329307748360456	0.26469759533641	1.3288899684236093	0.28090357056108817
LK-3248090	502.6641243623998	5.039543356813214	507.703667719213	625.1790624240952	249.2754432839446	195.81437940247753	53.7477775078941	0.540344911343211	2.712752003886325	0.5734272528540199
