entity_id	valid	rejected	polled	electors	PA	UNP	Ind 2	SMBP	Ind 1	SLPF 
LK-4130185	1.7017495054401581	0.07293212166172107	1.7746816271018793	1257.2768453264096	1.5315745548961424	0.14586424332344214	0.02431070722057369	0.0	0.0	0.0
LK-4130190	1.1013229475766568	0.04719955489614243	1.1485225024727992	813.6731268545994	0.9911906528189911	0.09439910979228486	0.01573318496538081	0.0	0.0	0.0
LK-4130195	1.3598850148367951	0.05828078635014837	1.4181658011869436	1004.7024758902077	1.2238965133531157	0.11656157270029674	0.01942692878338279	0.0	0.0	0.0
LK-4130200	1.827244065281899	0.07831045994065282	1.905554525222552	1349.994018916914	1.6445196587537092	0.15662091988130564	0.026103486646884274	0.0	0.0	0.0
LK-4130205	1.6271018793273986	0.06973293768545993	1.6968348170128584	1202.1261127596438	1.4643916913946586	0.13946587537091987	0.02324431256181998	0.0	0.0	0.0
LK-4130210	0.937963649851632	0.040198442136498515	0.9781620919881305	692.9809439910979	0.8441672848664689	0.08039688427299703	0.013399480712166172	0.0	0.0	0.0
LK-4130215	0.3407826409495549	0.014604970326409495	0.35538761127596435	251.77508345697328	0.3067043768545994	0.02920994065281899	0.004868323442136498	0.0	0.0	0.0
LK-4130220	0.585280662710188	0.02508345697329377	0.6103641196834817	432.4137147626113	0.5267525964391692	0.05016691394658754	0.008361152324431256	0.0	0.0	0.0
LK-4130225	1.5080984174085064	0.06463278931750742	1.572731206726014	1114.2046550445104	1.3572885756676558	0.12926557863501484	0.021544263105835806	0.0	0.0	0.0
LK-4130230	0.28344460929772497	0.012147626112759644	0.2955922354104846	209.41292655786347	0.2551001483679525	0.024295252225519287	0.004049208704253214	0.0	0.0	0.0
LK-4130235	0.7356577645895153	0.03152818991097923	0.7671859545004945	543.5144658753709	0.6620919881305637	0.06305637982195846	0.010509396636993075	0.0	0.0	0.0
LK-4130240	1.1954438674579624	0.05123330860534124	1.2466771760633035	883.2110070474777	1.0758994807121662	0.10246661721068248	0.017077769535113748	0.0	0.0	0.0
LK-4130245	0.6988748763600396	0.02995178041543027	0.7288266567754699	516.3387425816024	0.6289873887240357	0.05990356083086054	0.009983926805143423	0.0	0.0	0.0
LK-4130250	0.8330242334322453	0.03570103857566766	0.8687252720079129	615.4502040059348	0.7497218100890208	0.07140207715133531	0.011900346191889219	0.0	0.0	0.0
LK-4130255	0.7010385756676558	0.03004451038575668	0.7310830860534125	517.9373145400593	0.6309347181008902	0.06008902077151336	0.010014836795252226	0.0	0.0	0.0
LK-4130260	1.1002410979228487	0.04715318991097923	1.147394287833828	812.8738408753709	0.9902169881305638	0.09430637982195846	0.01571772997032641	0.0	0.0	0.0
LK-4130265	0.37648367952522255	0.016135014836795254	0.3926186943620178	278.15152077151333	0.3388353115727003	0.03227002967359051	0.005378338278931751	0.0	0.0	0.0
LK-4130270	1.1738068743818002	0.05030600890207715	1.2241128832838775	867.225287462908	1.0564261869436202	0.1006120178041543	0.016768669634025717	0.0	0.0	0.0
LK-4130275	1.2733370425321464	0.05457158753709199	1.3279086300692384	940.7595975519288	1.1460033382789316	0.10914317507418397	0.018190529179030662	0.0	0.0	0.0
LK-4130280	1.2149171612265084	0.05206787833827893	1.2669850395647873	897.5981546735904	1.0934254451038574	0.10413575667655786	0.017355959446092976	0.0	0.0	0.0
LK-4130285	1.0677856083086052	0.04576224035608308	1.1135478486646884	788.8952614985163	0.9610070474777448	0.09152448071216616	0.015254080118694361	0.0	0.0	0.0
LK-4130290	1.3252658259149357	0.05679710682492582	1.3820629327398617	979.1253245548962	1.1927392433234423	0.11359421364985164	0.01893236894164194	0.0	0.0	0.0
LK-4130295	0.7627040059347181	0.032687314540059347	0.7953913204747775	563.4966153560831	0.6864336053412463	0.06537462908011869	0.010895771513353116	0.0	0.0	0.0
LK-4130300	0.41218471810089025	0.01766505934718101	0.42984977744807124	304.52795808605345	0.3709662462908012	0.03533011869436202	0.005888353115727003	0.0	0.0	0.0
LK-4133	23.0	0.0	23.0	62372.0	21.0	1.9999999999999998	0.0	0.0	0.0	0.0
LK-4133005	0.4965072935927915	0.0	0.4965072935927915	1346.4414311291127	0.4533327463238531	0.04317454726893839	0.0	0.0	0.0	0.0
LK-4133010	0.3706084353262305	0.0	0.3706084353262305	1005.0256229638109	0.33838161486308005	0.03222682046315048	0.0	0.0	0.0	0.0
LK-4133015	0.6180182559948343	0.0	0.6180182559948343	1675.9580288221655	0.56427753808224	0.053740717912594285	0.0	0.0	0.0	0.0
LK-4133020	0.5339731736667547	0.0	0.5339731736667547	1448.0423820844705	0.4875407237826891	0.04643244988406563	0.0	0.0	0.0	0.0
LK-4133025	0.372971148484048	0.0	0.372971148484048	1011.4328901411757	0.3405388747028264	0.032432273781221564	0.0	0.0	0.0	0.0
LK-4133030	0.2966892665316545	0.0	0.2966892665316545	804.5696927005371	0.270890199876728	0.025799066654926477	0.0	0.0	0.0	0.0
LK-4133035	0.5565877138915793	0.0	0.5565877138915793	1509.3690822106776	0.5081887822488333	0.04839893164274603	0.0	0.0	0.0	0.0
LK-4133040	0.3830970620175516	0.0	0.3830970620175516	1038.8926066155968	0.34978427401602535	0.033312788001526226	0.0	0.0	0.0	0.0
LK-4133045	0.5883155762965572	0.0	0.5883155762965572	1595.4095271638637	0.5371577000968565	0.05115787619970062	0.0	0.0	0.0	0.0
LK-4133050	0.6791112676469725	0.0	0.6791112676469725	1841.6316515511726	0.6200581139385402	0.05905315370843239	0.0	0.0	0.0	0.0
LK-4133055	0.8934431041061314	0.0	0.8934431041061314	2422.8623169264183	0.8157523994012503	0.07769070470488099	0.0	0.0	0.0	0.0
LK-4133060	0.7628188195239354	0.0	0.7628188195239354	2068.6319744063867	0.6964867482609844	0.0663320712629509	0.0	0.0	0.0	0.0
LK-4133065	0.506633207126295	0.0	0.506633207126295	1373.9011476035337	0.462578145637052	0.04405506148924305	0.0	0.0	0.0	0.0
LK-4133070	0.6055296293035133	0.0	0.6055296293035133	1642.0910451703796	0.5528748789292948	0.052654750374218545	0.0	0.0	0.0	0.0
LK-4133075	0.7638314108772857	0.0	0.7638314108772857	2071.377946053829	0.6974112881923042	0.06642012268498136	0.0	0.0	0.0	0.0
LK-4133080	0.39187285374658803	0.0	0.39187285374658803	1062.691027560095	0.35779695342079776	0.03407590032579026	0.0	0.0	0.0	0.0
LK-4133085	0.38917261013765375	0.0	0.38917261013765375	1055.3684365002496	0.3553315136039447	0.03384109653370902	0.0	0.0	0.0	0.0
LK-4133090	0.5967538375744769	0.0	0.5967538375744769	1618.2926242258814	0.5448621995245223	0.05189163804995451	0.0	0.0	0.0	0.0
LK-4133095	0.19948049661002026	0.0	0.19948049661002026	540.956414546095	0.1821343664700185	0.01734613014000176	0.0	0.0	0.0	0.0
LK-4133100	0.5383610695312729	0.0	0.5383610695312729	1459.9415925567198	0.4915470634850753	0.04681400604619765	0.0	0.0	0.0	0.0
LK-4133105	1.2188224589827126	0.0	1.2188224589827126	3305.234539637815	1.1128378973320419	0.10598456165067066	0.0	0.0	0.0	0.0
LK-4133110	0.8870300255349124	0.0	0.8870300255349124	2405.471163159285	0.8098969798362243	0.07713304569868804	0.0	0.0	0.0	0.0
LK-4133115	0.28251298758474946	0.0	0.28251298758474946	766.1260896363476	0.25794664083824953	0.024566346746499955	0.0	0.0	0.0	0.0
LK-4133120	0.40571160224237623	0.0	0.40571160224237623	1100.2193067418038	0.3704323324821696	0.03527926976020663	0.0	0.0	0.0	0.0
LK-4133125	0.5609756097560976	0.0	0.5609756097560976	1521.2682926829268	0.5121951219512195	0.04878048780487805	0.0	0.0	0.0	0.0
LK-4133130	1.2002582841712894	0.0	1.2002582841712894	3254.8917261013767	1.0958879985911771	0.10437028558011212	0.0	0.0	0.0	0.0
LK-4133135	0.6585219101288486	0.0	0.6585219101288486	1785.7968947198497	0.6012591353350356	0.05726277479381292	0.0	0.0	0.0	0.0
LK-4133140	0.6429955093774764	0.0	0.6429955093774764	1743.6919961257374	0.5870828563881307	0.05591265298934578	0.0	0.0	0.0	0.0
LK-4133145	0.3473188341991723	0.0	0.3473188341991723	941.8682750726424	0.31711719644272257	0.030201637756449767	0.0	0.0	0.0	0.0
LK-4133150	0.6919374247894103	0.0	0.6919374247894103	1876.413959085439	0.631768953068592	0.06016847172081829	0.0	0.0	0.0	0.0
LK-4133155	0.7277156526077896	0.0	0.7277156526077896	1973.4382906283936	0.6644360306418948	0.06327962196589475	0.0	0.0	0.0	0.0
LK-4133160	0.5363358868245722	0.0	0.5363358868245722	1454.4496492618355	0.4896979836224355	0.04663790320213671	0.0	0.0	0.0	0.0
LK-4133165	0.5987790202811776	0.0	0.5987790202811776	1623.7845675207654	0.5467112793871621	0.05206774089401544	0.0	0.0	0.0	0.0
LK-4133170	0.8870300255349124	0.0	0.8870300255349124	2405.471163159285	0.8098969798362243	0.07713304569868804	0.0	0.0	0.0	0.0
LK-4133175	0.4826685450970033	0.0	0.4826685450970033	1308.913151947404	0.44069736726248127	0.041971177834522026	0.0	0.0	0.0	0.0
LK-4133180	0.28285051803586625	0.0	0.28285051803586625	767.0414135188283	0.25825482081535617	0.02459569722051011	0.0	0.0	0.0	0.0
LK-4133185	0.4620791875788794	0.0	0.4620791875788794	1253.078395116081	0.42189838865897683	0.040180798919902554	0.0	0.0	0.0	0.0
LK-4133190	0.5896656981010243	0.0	0.5896656981010243	1599.0708226937866	0.5383904200052831	0.05127527809574125	0.0	0.0	0.0	0.0
LK-4133195	0.4792932405858355	0.0	0.4792932405858355	1299.759913122597	0.437615567491415	0.04167767309442048	0.0	0.0	0.0	0.0
LK-4133200	0.5137213465997476	0.0	0.5137213465997476	1393.1229491356285	0.46904992515629124	0.04467142144345631	0.0	0.0	0.0	0.0
LK-4136	1271.9999999999995	7.0	1279.0000000000002	50045.0	1142.9999999999998	108.00000000000003	15.0	1.0	1.0	4.0
LK-4136005	18.189063397437167	0.10009704699847498	18.28916044443564	715.6223881483829	16.3444178170367	1.5443544394050426	0.21449367213958925	0.014299578142639283	0.014299578142639283	0.05719831257055713
LK-4136010	73.28529837000654	0.4032995979481492	73.68859796795469	2883.304054187875	65.85306292210493	6.222336654057159	0.8642134241746054	0.05761422827830703	0.05761422827830703	0.2304569131132281
LK-4136015	13.15054168069557	0.07236933314848192	13.222911013844053	517.3890396308253	11.816878255530689	1.1165554257194352	0.15507714246103266	0.010338476164068845	0.010338476164068845	0.04135390465627538
LK-4136020	31.79307203263948	0.17496187439345626	31.968033907032936	1250.8524291457884	28.56877463310293	2.6994117763561825	0.374918302271692	0.024994553484779466	0.024994553484779466	0.09997821393911786
LK-4136025	29.676892911608007	0.16331623457645916	29.840209146184467	1167.5944227684142	26.667208017270404	2.519736190608227	0.34996335980669824	0.02333089065377988	0.02333089065377988	0.09332356261511952
LK-4136030	71.11873403180765	0.39137668099265216	71.5101107128003	2798.0637143253252	63.906220910657346	6.038383078172348	0.8386643164128261	0.05591095442752174	0.05591095442752174	0.22364381771008696
LK-4136035	41.06395199144402	0.2259808678774435	41.28993285932147	1615.6017904180944	36.899447426273994	3.4865619615377	0.4842447168802361	0.032282981125349074	0.032282981125349074	0.1291319245013963
LK-4136040	103.49123606187241	0.5695272424788577	104.06076330435128	4071.712978550633	92.99566259333348	8.786991741102375	1.2204155195975521	0.08136103463983681	0.08136103463983681	0.32544413855934723
LK-4136045	89.33299003782852	0.4916123665603771	89.8246024043889	3514.677269216296	80.27327642550158	7.584876512645818	1.053455071200808	0.07023033808005387	0.07023033808005387	0.2809213523202155
LK-4136050	49.73020934423957	0.27367253569943156	50.003881879938994	1956.5631498682933	44.686815472064325	4.222376265076944	0.5864411479273534	0.039096076528490224	0.039096076528490224	0.1563843061139609
LK-4136055	38.94777287041255	0.21433522806044641	39.162108098473	1532.3437840407203	34.997880810441465	3.3068863757897446	0.4592897744152423	0.03061931829434949	0.03061931829434949	0.12247727317739796
LK-4136060	22.018339902160783	0.12117010952446972	22.139510011685253	866.2797330217267	19.78534788378127	1.8694816898061042	0.25965023469529225	0.017310015646352817	0.017310015646352817	0.06924006258541127
LK-4136065	53.96256758630251	0.29696381533342575	54.25953140163593	2123.0791626230416	48.489948703729375	4.581727436572854	0.636351032857341	0.042423402190489394	0.042423402190489394	0.16969360876195758
LK-4136070	50.08290586441148	0.27561347566893113	50.35851934008041	1970.4394842645224	45.00374324136975	4.252322196034937	0.5906003050048524	0.03937335366699016	0.03937335366699016	0.15749341466796063
LK-4136075	48.2438454378008	0.2654928601136836	48.50933829791448	1898.084312055614	43.35119130142006	4.09617555603969	0.5689132716721792	0.03792755144481195	0.03792755144481195	0.1517102057792478
LK-4136080	42.9030124180547	0.236101483432691	43.13911390148739	1687.956962627003	38.55199936622368	3.6427086015329464	0.5059317502129093	0.03372878334752728	0.03372878334752728	0.13491513339010913
LK-4136085	38.56988374165693	0.21225564952169693	38.782139391178625	1517.4762829019032	34.65831534332851	3.274801449763324	0.45483353468935056	0.030322235645956704	0.030322235645956704	0.12128894258382682
LK-4136090	48.14307500346596	0.26493830583668376	48.408013309302646	1894.1196450852626	43.26064051018993	4.087619575765978	0.567724941078608	0.037848329405240536	0.037848329405240536	0.15139331762096214
LK-4136095	29.047077697015308	0.15985027034521004	29.206927967360517	1142.8152542037194	26.101265572082152	2.466261313897526	0.34253629359687865	0.022835752906458576	0.022835752906458576	0.0913430116258343
LK-4136100	34.56425897684736	0.19021211701095245	34.754471093858314	1359.880770830445	31.058921391931236	2.9347012338832665	0.4075973935948981	0.027173159572993207	0.027173159572993207	0.10869263829197283
LK-4136105	51.392921510764296	0.28282268126992927	51.67574419203422	2021.9801548790874	46.18090352736131	4.363549939593195	0.606048602721277	0.04040324018141847	0.04040324018141847	0.16161296072567388
LK-4136110	41.668574597453016	0.2293081935394427	41.897882790992455	1639.3897922402014	37.44275217365471	3.537897843179973	0.4913747004416629	0.03275831336277753	0.03275831336277753	0.1310332534511101
LK-4136115	42.44954546354796	0.2336059891861916	42.68315145273415	1670.1159612604226	38.144520805688146	3.604206690301242	0.5005842625418392	0.033372284169455944	0.033372284169455944	0.13348913667782378
LK-4136120	47.56364500604068	0.26174961874393454	47.825394624784614	1871.3228100057436	42.739973460616746	4.038422689192133	0.560892040165574	0.03739280267770494	0.03739280267770494	0.14957121071081975
LK-4136125	59.353785823216015	0.3266324691529183	59.680418292368934	2335.1888455368285	53.33441603454081	5.039472381216454	0.6999267196133965	0.04666178130755976	0.04666178130755976	0.18664712523023905
LK-4136130	32.044998118476556	0.17634826008595592	32.221346378562515	1260.7640965716662	28.795151611178227	2.7208017270404627	0.3778891287556198	0.025192608583707986	0.025192608583707986	0.10077043433483195
LK-4136135	38.74623200174288	0.2132261195064467	38.959458121249334	1524.4144501000178	34.81677922798122	3.2897744152423205	0.4569131132281001	0.03046087421520667	0.03046087421520667	0.12184349686082668
LK-4136140	31.465568121051277	0.17315957299320672	31.638727694044483	1237.9672614921471	28.27448456160504	2.671604840466618	0.3710562278425858	0.024737081856172388	0.024737081856172388	0.09894832742468955
LK-4139	3497.527789236312	27.624783433710096	3525.1525726700215	11396.14399251987	3398.0785688749556	19.107141874982812	66.99009982674698	6.215576272584771	3.22289140059951	3.913510986442262
LK-4139005	52.43575887578033	0.41415724775183566	52.84991612353216	170.85366993922395	50.944792783873716	0.286458763028353	1.0043313257982014	0.09318538074416302	0.04831834557104749	0.058672276764843385
LK-4139010	98.60429557517256	0.7788136292385116	99.38310920441107	321.286582515194	95.80056650991392	0.5386794268899705	1.8886230509033908	0.1752330665786651	0.09086159007782636	0.11033193080878916
LK-4139015	167.33483210956192	1.3216731292797623	168.65650523884167	545.234221598878	162.57680884415478	0.9141572477518357	3.205057338503424	0.29737645408794655	0.1541951984159723	0.18723702664796635
LK-4139020	359.5296455187966	2.839699694744658	362.36934521354124	1171.470780738663	349.3067266177158	1.9641256221983885	6.886271759755796	0.6389324313175481	0.33129829772021013	0.40229079008882657
LK-4139025	121.5841102219289	0.960316805544097	122.54442702747299	396.16269284712484	118.12696972197014	0.6642191238346672	2.3287682534444354	0.21607128124742184	0.11203696064681132	0.13604488078541374
LK-4139030	78.54918461073069	0.6204108571900008	79.16959546792069	255.94015895278167	76.31570552484668	0.42911750955641725	1.504496328685752	0.1395924428677502	0.07238126667216677	0.08789153810191679
LK-4139035	101.73790666336662	0.8035640623710916	102.54147072573771	331.49696119682096	98.84507603883068	0.5557984764733384	1.948642851249897	0.1808019140334956	0.09374914060996067	0.11383824216923796
LK-4139040	216.42807249126858	1.7094299150235128	218.1375024062921	705.1968209443664	210.27412479718393	1.1823556912245963	4.145367543932019	0.3846217308802904	0.1994334900860765	0.2421692379616643
LK-4139045	71.23742540494459	0.5626598465473146	71.80008525149191	232.11594202898553	69.21184995737426	0.38917306052855927	1.3644501278772379	0.1265984654731458	0.06564364876385337	0.07971014492753624
LK-4139050	112.60109176910596	0.8893655638973682	113.49045733300333	366.892940626461	109.39937573907544	0.615144515029013	2.156711492451118	0.20010725187690784	0.10375931578802629	0.1259934548854605
LK-4139055	239.61679454390452	1.8925831202046035	241.5093776641091	780.7536231884058	232.80349531116795	1.3090366581415174	4.589514066496164	0.4258312020460358	0.2208013640238704	0.2681159420289855
LK-4139060	73.32649946374062	0.5791601353023678	73.90565959904298	238.9228611500701	71.24152297665209	0.4005857602508044	1.404463328108242	0.13031103044303274	0.0675686824519429	0.0820476858345021
LK-4139065	191.77699859747545	1.514726507713885	193.29172510518933	624.875175315568	186.32398316970546	1.0476858345021038	3.673211781206171	0.3408134642356241	0.1767180925666199	0.21458625525946703
LK-4139070	74.99775871077743	0.5923603663064103	75.59011907708384	244.3683964469378	72.86526139207436	0.40971592002860047	1.436473888293045	0.13328108241894232	0.06910870940241454	0.0839177185600748
LK-4139075	115.5257954514204	0.9124659681544427	116.43826141957484	376.4226273959794	112.2409179660644	0.6311222946401562	2.2127299727745235	0.20530484283474962	0.10645436295135165	0.12926601215521272
LK-4139080	42.19929598767979	0.33330583285207493	42.53260182053186	137.4997662459093	40.999394989412316	0.23053653438935184	0.8082666446662817	0.07499381239171686	0.03888568049940874	0.047218326320710616
LK-4139085	59.538610675686826	0.4702582295190166	60.008868905205844	193.99719495091165	57.84568104941837	0.32526194208398646	1.1403762065836152	0.10580810164177873	0.05486346011055194	0.06661991584852735
LK-4139090	15.250240629211012	0.12045210791188846	15.3706927371229	49.690509583917716	14.816613040728212	0.08331270797238952	0.2920963616863295	0.027101724280174905	0.014052745923053653	0.017064048620850866
LK-4139095	83.14514754008195	0.6567114924511179	83.80185903253307	270.91538101916785	80.78098616725794	0.45422544894535655	1.592525369193961	0.14776008580150155	0.07661634078596376	0.09303412809724171
LK-4139100	204.52035035613125	1.6153782691197096	206.13572862525095	666.3973819541842	198.70498858730028	1.1173033028077992	3.9172923026152957	0.36346011055193467	0.18846079806396612	0.22884525479195886
